,peak_num,id1,overlap_start,overlap_end,start_1,end_1,control_rppm_1,control_rppm_2,id2,start_2,end_2,sample_rppm_1,sample_rppm_2,LFC,p-value,q-value
127,Peak_0390,NC_016856.1,1194503,1194554,1194503,1194554,11.024891383711632,9.466548832682447,NC_016856.1,1194503,1194554,3.8503353749634255,3.737364669804754,-1.65740235037596,1.11731717867111e-57,1.1697626788944498e-56
128,Peak_0395,NC_016856.1,1208389,1208438,1208389,1208438,3.189134158976183,3.09892465262286,NC_016856.1,1208389,1208438,1.9184801748895055,1.6694893418590036,-1.05234572153084,2.25163679852536e-12,8.096422974136739e-12
129,Peak_0396,NC_016856.1,1209163,1209212,1209163,1209212,1.765078952852858,1.2293085211397967,NC_016856.1,1209163,1209212,0.5755440524668516,0.6427533966157164,-1.56459559097136,9.80103206594414e-11,3.18896159608626e-10
130,Peak_0401,NC_016856.1,1233413,1233464,1233413,1233464,12.715350725531557,11.803116290863805,NC_016856.1,1233413,1233464,3.625049794513438,3.5769627526457515,-1.95035924145629,1.39334177719669e-85,2.35643186275352e-84
131,Peak_0402,NC_016856.1,1236484,1236532,1236484,1236532,0.4475936675825122,0.30587344046445836,NC_016856.1,1236484,1236532,1.5123574619412525,1.8746974067958395,1.87850468179643,1.31338182150298e-12,4.77847428674488e-12
132,Peak_0403,NC_016856.1,1236554,1236602,1236554,1236602,0.42464014616802437,0.32891869967753395,NC_016856.1,1236554,1236602,3.8407351371601592,4.209547813441567,3.2372339668948,5.46826823876956e-71,6.955094892120959e-70
133,Peak_0405,NC_016856.1,1238159,1238208,1238159,1238208,9.603003857081632,8.360939758136114,NC_016856.1,1238159,1238208,3.6877452250653824,3.255504216625057,-1.87784847453304,3.40976399630606e-51,3.23927579649076e-50
134,Peak_0407,NC_016856.1,1239919,1239968,1239919,1239968,0.4834292673418656,0.45970802793875537,NC_016856.1,1239919,1239968,1.204379220902856,1.4190659405801531,1.21220698919689,2.28172942613993e-07,6.13912864830307e-07
135,Peak_0408,NC_016856.1,1240471,1240520,1240471,1240520,3.8337065154320036,3.552475876616007,NC_016856.1,1240471,1240520,0.9059489714755997,1.2270746662663676,-2.01618312090817,1.14522258240386e-32,7.73025243122607e-32
136,Peak_0409,NC_016856.1,1241534,1241581,1241534,1241581,6.977870510004292,6.194137756767871,NC_016856.1,1241534,1241581,1.1000646960270675,1.2444799806814935,-2.76118622160487,2.75831746434681e-78,3.96733698843901e-77
137,Peak_0413,NC_016856.1,1252502,1252553,1252502,1252553,5.073178301649148,4.511448391830335,NC_016856.1,1252502,1252553,0.6246554730658749,0.7298287230734605,-2.98717915890136,1.2348268046052399e-72,1.6105071629554799e-71
138,Peak_0414,NC_016856.1,1255349,1255400,1255349,1255400,11.212120107406278,10.45047048806852,NC_016856.1,1255349,1255400,1.597479570463549,1.4997579254366715,-3.07651732338884,1.55727701209353e-143,5.0992538757701e-142
139,Peak_0415,NC_016856.1,1255439,1255488,1255439,1255488,7.967214126889971,7.199356080398009,NC_016856.1,1255439,1255488,3.8795932425543334,3.5894020849968578,-1.11491456363743,3.8661383851792904e-23,2.0101307347266598e-22
140,Peak_0416,NC_016856.1,1255513,1255564,1255513,1255564,15.392361419127115,13.305617896884222,NC_016856.1,1255513,1255564,6.799528428126901,5.525846046127629,-1.43515558915121,6.2499916097757895e-49,5.69156040677215e-48
141,Peak_0421,NC_016856.1,1278237,1278288,1278237,1278288,0.3834588283361492,0.3450627047947153,NC_016856.1,1278237,1278288,37.694373710745666,34.87939688622505,6.39461038204632,0.0,0.0
142,Peak_0424,NC_016856.1,1291948,1291997,1291948,1291997,0.43658534608780886,0.37351277270023875,NC_016856.1,1291948,1291997,3.64511233229006,3.748003572473463,2.93518365694415,3.35207477452682e-68,4.03034615468498e-67
143,Peak_0425,NC_016856.1,1293421,1293473,1293421,1293473,19.62349515389365,18.435562747825173,NC_016856.1,1293421,1293473,5.443482530418321,4.85323762234839,-2.15949225299023,1.3333815813196099e-130,3.87183821443561e-129
144,Peak_0430,NC_016856.1,1304016,1304067,1304016,1304067,1.89929137978703,1.979674032079395,NC_016856.1,1304016,1304067,0.808980038888592,0.7137885313575603,-1.58734250001512,1.56640613184903e-15,6.568662225928211e-15
145,Peak_0434,NC_016856.1,1340552,1340600,1340552,1340600,1.9013166905000731,1.3994757413031382,NC_016856.1,1340552,1340600,7.605308387747737,7.50731097903243,1.96019512029492,7.28956510353322e-51,6.79917617838644e-50
146,Peak_0436,NC_016856.1,1342788,1342837,1342788,1342837,0.6689311955079302,0.5705304989597053,NC_016856.1,1342788,1342837,1.7159739342067242,1.6027097681846434,1.14619221765976,1.72467247392121e-08,5.04614246647288e-08
147,Peak_0438,NC_016856.1,1345214,1345263,1345214,1345263,0.5602532981985187,0.6279940024520498,NC_016856.1,1345214,1345263,3.6131376627085685,3.697918892217693,2.36861121317651,1.46764818428758e-45,1.27610765854157e-44
148,Peak_0440,NC_016856.1,1358122,1358173,1358122,1358173,1.1503764850084475,0.9129373275425896,NC_016856.1,1358122,1358173,3.9322574042179665,3.4887416982083,1.57907845558239,2.2632219149455302e-25,1.24396375967899e-24
149,Peak_0441,NC_016856.1,1359740,1359841,1359740,1359792,0.4855552606910882,0.4003106565404186,NC_016856.1,1359789,1359841,12.403507241820344,10.27281739835818,4.24452788388592,8.508269397185779e-288,5.69314200098648e-286
150,Peak_0443,NC_016856.1,1362912,1362960,1362912,1362960,5.663781409024866,5.444966244980323,NC_016856.1,1362912,1362960,34.59925704297254,29.517962805185398,2.27494362993408,1.9248305147559103e-155,7.0531289576413e-154
151,Peak_0445,NC_016856.1,1363753,1363802,1363753,1363802,1.0586726203416823,0.7716527611829108,NC_016856.1,1363753,1363802,3.8689350193605025,3.739656125764168,1.84881096444131,1.2948362029641398e-30,8.3378783111373e-30
152,Peak_0448,NC_016856.1,1366122,1366171,1366122,1366171,4.796817536415411,3.6325143279089156,NC_016856.1,1366122,1366171,1.1084552121583808,1.1352527524641225,-2.14617630342894,4.06814671820494e-38,3.17811055802914e-37
153,Peak_0449,NC_016856.1,1369760,1369811,1369760,1369811,1.4762264752847059,1.2875768356054234,NC_016856.1,1369760,1369811,4.7412374431065585,3.681223998799103,1.37760927010453,2.91658700801088e-20,1.41597079032452e-19
154,Peak_0453,NC_016856.1,1374097,1374146,1374097,1374146,1.0361875381397352,0.8599002844032969,NC_016856.1,1374097,1374146,2.7391633608144605,2.6294457134279305,1.31852129179808,1.7107884898878802e-15,7.154629037873481e-15
155,Peak_0455,NC_016856.1,1379806,1379857,1379806,1379857,1.4672250943378478,1.3013793437972119,NC_016856.1,1379806,1379857,5.959827628267855,5.958931222456935,1.87932132174621,1.3245736576310699e-42,1.12006530719462e-41
156,Peak_0456,NC_016856.1,1379879,1379928,1379879,1379928,1.0924002436446032,1.0138203830435053,NC_016856.1,1379879,1379928,2.2062522011229313,2.5710135864628656,1.15120969210371,4.85011104749389e-10,1.5390352375449701e-09
157,Peak_0457,NC_016856.1,1379952,1380001,1379952,1380001,0.5283994317457601,0.49049204766679705,NC_016856.1,1379952,1380001,1.1937209977090255,1.2771593465221378,1.22674445204898,3.79118919394179e-07,1.0042409930252e-06
158,Peak_0462,NC_016856.1,1399970,1400021,1399970,1400021,19.486189473758117,16.805539616944905,NC_016856.1,1399970,1400021,1.3209927217294732,1.315295720703819,-4.0409758947208,1.97251529198329e-250,1.16757732090857e-248
159,Peak_0465,NC_016856.1,1416951,1417002,1416951,1417000,5.77866612590044,4.857718313084973,NC_016856.1,1416953,1417002,0.9485818642509222,1.2855067932314328,-2.41776938680627,5.3789554946319595e-56,5.41059640930626e-55
160,Peak_0469,NC_016856.1,1421391,1421442,1421391,1421442,14.683052600514708,13.885323240939343,NC_016856.1,1421391,1421442,4.229224760265677,3.3122995893333975,-2.16754808589258,6.928838847663411e-91,1.25452741018282e-89
161,Peak_0478,NC_016856.1,1435208,1435257,1435208,1435257,1.7388463569505863,1.6623370653142495,NC_016856.1,1435208,1435257,0.7034427307928186,0.8347446709295018,-1.30243000097853,1.00241951428507e-10,3.25469120777369e-10
162,Peak_0480,NC_016856.1,1456351,1456402,1456351,1456402,0.856931466140878,0.8754733767363062,NC_016856.1,1456351,1456402,2.4166998630089584,2.1333454982147306,1.13665372027707,7.94190065265228e-11,2.58953074246438e-10
163,Peak_0482,NC_016856.1,1460385,1460434,1460385,1460434,1.0811577025436296,1.0528134746990245,NC_016856.1,1460385,1460434,3.026935387047886,3.263851663334352,1.32750061472347,1.67371660398939e-17,7.48793562075486e-17
164,Peak_0483,NC_016856.1,1462234,1462283,1462234,1462283,0.5883596509509527,0.5664259629959665,NC_016856.1,1462234,1462283,5.105288909844851,5.150374619635026,2.891060351362,6.00055868370122e-88,1.03762469822654e-86
165,Peak_0484,NC_016856.1,1469596,1469648,1469596,1469648,9.984781815302195,8.710141048589591,NC_016856.1,1469596,1469648,3.06321433907304,3.1856746143453774,-1.82443593268566,1.00563135654122e-63,1.15497511769921e-62
166,Peak_0487,NC_016856.1,1481229,1481276,1481229,1481276,0.37311681618444004,0.40866332004927924,NC_016856.1,1481229,1481276,1.3556352819727497,1.5664782973613205,1.66437717871504,1.95975776727314e-12,7.063389236143699e-12
167,Peak_0489,NC_016856.1,1485955,1486004,1485955,1486004,0.8600543942244818,1.0158726510253746,NC_016856.1,1485955,1486004,3.026935387047886,2.896564008125371,1.37956616502803,3.2394101249627104e-15,1.33658235450874e-14
168,Peak_0491,NC_016856.1,1490226,1490276,1490226,1490276,16.465938121896972,15.14048390016291,NC_016856.1,1490226,1490276,1.6712093967926358,1.5461140794956232,-3.50645939162199,1.75894784593067e-208,8.45943979652279e-207
169,Peak_0492,NC_016856.1,1513358,1513407,1513358,1513407,1.4165601787226758,1.4509534631816967,NC_016856.1,1513358,1513407,5.627541846342549,4.9917731321584204,1.62118962544035,1.8637147381505698e-34,1.3403070009409899e-33
170,Peak_0493,NC_016856.1,1513458,1513565,1513511,1513565,1.3126013727395989,1.1545907646146982,NC_016856.1,1513458,1513512,27.166824048556215,25.882186016248014,3.89632681918988,0.0,0.0
171,Peak_0496,NC_016856.1,1519046,1519097,1519046,1519097,4.515092682943954,3.8745612281235173,NC_016856.1,1519046,1519097,1.5872393168067314,1.7483808970331252,-1.57193270317087,5.54267439219653e-28,3.29350420447508e-27
172,Peak_0498,NC_016856.1,1519997,1520048,1519997,1520048,3.1504833314002867,2.6421944252852487,NC_016856.1,1519997,1520048,1.4541160192681022,1.668179938453624,-1.15414300291665,8.90849818240367e-13,3.2643282625521995e-12
173,Peak_0503,NC_016856.1,1529307,1529356,1529307,1529356,0.8207055003710741,0.8988933760588164,NC_016856.1,1529307,1529356,2.238226870704423,2.4374544391141453,1.16157666060818,4.8031916914045e-10,1.52729587046932e-09
174,Peak_0504,NC_016856.1,1529645,1529692,1529645,1529692,0.840001209211043,0.7338822972612711,NC_016856.1,1529645,1529692,10.445058729953974,9.163898039563724,3.93677022376808,6.1681798846413005e-155,2.2076346145262698e-153
175,Peak_0510,NC_016856.1,1545176,1545225,1545176,1545225,9.173913538394473,8.406089653737242,NC_016856.1,1545176,1545225,4.167365268787759,4.265545268449754,-1.32451932082765,3.2880762783098e-36,2.45648028753339e-35
176,Peak_0511,NC_016856.1,1545438,1545489,1545438,1545489,6.752835986332843,6.483235276371565,NC_016856.1,1545438,1545489,4.311146789520219,3.3844804520549485,-1.00966262794103,1.58625744646213e-16,6.85744441040794e-16
177,Peak_0512,NC_016856.1,1545842,1545893,1545842,1545893,3.105476426665997,2.9951442776181287,NC_016856.1,1545842,1545893,71.7739378806347,76.07060921265685,4.33807996618028,0.0,0.0
178,Peak_0516,NC_016856.1,1552089,1552138,1552089,1552138,0.5152831337946242,0.4638125639024943,NC_016856.1,1552089,1552138,2.2488850938982536,2.24546316480036,2.05747248966783,2.71916055199993e-28,1.62832221382408e-27
179,Peak_0518,NC_016856.1,1561992,1562044,1561992,1562044,1.2801002327310507,1.0230161222699587,NC_016856.1,1561992,1562044,10.274322193022034,9.973914595036886,2.89215034339346,1.2656260215353801e-142,4.05791343154781e-141
180,Peak_0519,NC_016856.1,1565250,1565300,1565250,1565299,2.857479196497461,2.8834365145265686,NC_016856.1,1565251,1565300,1.076480542576889,0.8681344577666819,-1.84572841900709,9.68616911556245e-26,5.3815935988630405e-25
181,Peak_0521,NC_016856.1,1569927,1569978,1569927,1569978,3.8363885595508633,3.9416019821979194,NC_016856.1,1569927,1569978,1.9661287021089833,1.6762000343115742,-1.36838216344157,2.9302415350491402e-21,1.4500455699166e-20
182,Peak_0526,NC_016856.1,1591646,1591693,1591646,1591693,3.045492756186084,2.5076094821872004,NC_016856.1,1591646,1591693,1.0445058729953973,1.0878321509453615,-1.5498569003666,6.90823816875511e-19,3.2315436297003397e-18
183,Peak_0528,NC_016856.1,1603853,1603906,1603853,1603906,3.0523852628171704,3.1610348006024562,NC_016856.1,1603853,1603906,69.8833552007864,59.87970022365249,4.12473862637252,0.0,0.0
184,Peak_0529,NC_016856.1,1607911,1607960,1607911,1607960,0.45157540088910697,0.5069101915217527,NC_016856.1,1607911,1607960,6.2883516843600455,6.811516514784735,3.4974195633746,4.37261000508205e-117,1.01961315118504e-115
185,Peak_0533,NC_016856.1,1613532,1613583,1613532,1613583,3.9948128642155636,3.555131752827838,NC_016856.1,1613532,1613583,1.648680838747637,1.6360995550218236,-1.42806657428269,1.09627620491477e-23,5.7978318878482e-23
186,Peak_0536,NC_016856.1,1637060,1637109,1637060,1637109,1.4053176376217023,1.2149426452667107,NC_016856.1,1637060,1637109,0.8100249627311245,0.6761431834528965,-1.01445172372139,4.24251106704181e-06,1.02984614072198e-05
187,Peak_0537,NC_016856.1,1638565,1638614,1638565,1638614,0.6764262229085793,0.7654959572373025,NC_016856.1,1638565,1638614,2.899036708721919,2.5292763529163906,1.64971509676561,5.49917651928064e-20,2.65305099159025e-19
188,Peak_0540,NC_016856.1,1663682,1663732,1663682,1663732,0.6757516704425209,0.80247782627059,NC_016856.1,1663682,1663732,2.0890117459907946,1.5461140794956232,1.04352357698485,1.01119905442544e-06,2.57228982605084e-06
189,Peak_0547,NC_016856.1,1696736,1696788,1696736,1696788,9.864717241749489,9.038898592608293,NC_016856.1,1696736,1696788,4.69023310277741,5.380250459783304,-1.15817674581184,3.52959626328458e-27,2.0575941853011198e-26
190,Peak_0548,NC_016856.1,1700655,1700752,1700655,1700704,1.680759894595556,1.1574791417743662,NC_016856.1,1700701,1700752,6.512801325736008,6.752920712393997,2.07384737215826,1.3398137475562e-54,1.33030539192839e-53
191,Peak_0549,NC_016856.1,1701281,1701329,1701281,1701329,0.7115591638491219,0.7374482948184201,NC_016856.1,1701281,1701329,2.7635884556336556,2.9057809805335513,1.71727275833677,3.8065443305672804e-23,1.98585482194679e-22
192,Peak_0550,NC_016856.1,1702090,1702144,1702090,1702144,0.7634171196374092,0.7113768904561527,NC_016856.1,1702090,1702144,43.04718185835661,38.970982456422604,5.53901347931364,0.0,0.0
193,Peak_0553,NC_016856.1,1715382,1715431,1715382,1715431,1.5121217780809517,1.4119603715261773,NC_016856.1,1715382,1715431,3.410631422025787,3.9066050599500683,1.08416807313116,2.15719455346433e-13,8.117169725627379e-13
194,Peak_0554,NC_016856.1,1724795,1724846,1724795,1724846,1.7390667989329582,1.3112382782199181,NC_016856.1,1724795,1724846,0.9523435900840388,0.9463713112381136,-1.18013066857707,5.65572186412339e-08,1.58257380888835e-07
195,Peak_0555,NC_016856.1,1724867,1724916,1724867,1724916,0.5827383804004659,0.4556034919750165,NC_016856.1,1724867,1724916,1.6839992646252324,2.0785142306144593,1.7188799947639,9.5598576584751e-14,3.65985595432666e-13
196,Peak_0558,NC_016856.1,1733504,1733553,1733504,1733553,0.6595624112571189,0.5951577147421386,NC_016856.1,1733504,1733553,1.9504548444709973,1.7529638089519537,1.3436585207616,5.123713751924739e-12,1.7799989761201297e-11
197,Peak_0562,NC_016856.1,1738822,1738875,1738822,1738875,5.276711413473951,4.51955876052524,NC_016856.1,1738822,1738875,2.571849366526403,2.4155620788765604,-1.24328265591226,2.5197380197803102e-23,1.31900571851765e-22
198,Peak_0563,NC_016856.1,1745249,1745303,1745249,1745298,3.7212811044222676,3.20974712364381,NC_016856.1,1745254,1745303,1.7372903805943853,1.2771593465221378,-1.42884033982357,3.61857980007517e-19,1.7135367114817498e-18
199,Peak_0564,NC_016856.1,1749944,1750035,1749944,1749992,1.1629784183340488,0.9050501800044247,NC_016856.1,1749987,1750035,18.692303018813465,18.849230290147258,3.81942995808584,5.49725840149559e-305,4.02870508566748e-303
200,Peak_0565,NC_016856.1,1751836,1751885,1751836,1751885,0.9200146134296744,1.1225905860825858,NC_016856.1,1751836,1751885,2.8350873695589356,2.5459712463349806,1.11800742670097,7.612648230443631e-10,2.38127350135218e-09
201,Peak_0567,NC_016856.1,1757051,1757102,1757051,1757102,1.607646637108832,1.498558032251335,NC_016856.1,1757051,1757102,0.5324931901545163,0.5453665183406078,-1.7448256035052,2.75051881266669e-15,1.1379162507241999e-14
202,Peak_0568,NC_016856.1,1763573,1763624,1763573,1763624,0.6048927996288551,0.617169294861405,NC_016856.1,1763573,1763624,1.5053172875521903,1.4997579254366715,1.11623937006606,4.12923682358912e-08,1.16817931461464e-07
203,Peak_0569,NC_016856.1,1764306,1764355,1764306,1764355,19.116067385355475,17.431964237999054,NC_016856.1,1764306,1764355,5.8407063102191605,4.808129304553931,-2.06481340928785,2.51399637257927e-109,5.527200596285e-108
204,Peak_0574,NC_016856.1,1777925,1777974,1777925,1777974,0.6651836818076058,0.712136989708697,NC_016856.1,1777925,1777974,2.152961085153778,2.0033872102308043,1.33640549095077,1.94705352218834e-12,7.03407364001846e-12
205,Peak_0578,NC_016856.1,1793228,1793277,1793228,1793277,9.396890603563783,8.580532432196144,NC_016856.1,1793228,1793277,0.7034427307928186,0.5342365893948812,-4.09342966836402,5.3631477245304e-142,1.68446619348006e-140
206,Peak_0582,NC_016856.1,1802216,1802265,1802216,1802265,1.7594576823023713,1.5535668622751688,NC_016856.1,1802216,1802265,9.549767981672204,9.799902436712351,2.3005552894273,4.51002000147997e-98,8.89861638753547e-97
207,Peak_0589,NC_016856.1,1813716,1813767,1813716,1813767,4.666315882851167,4.805244637626978,NC_016856.1,1813716,1813767,1.5769990631499138,1.6922402260274743,-1.79782014629652,6.32494973356422e-36,4.65746298562456e-35
208,Peak_0591,NC_016856.1,1818841,1818892,1818841,1818892,3.676163978696792,3.691185047861183,NC_016856.1,1818841,1818892,2.5293426532339525,1.868682334902377,-1.02770660603679,2.67562011605394e-12,9.55401243296291e-12
209,Peak_0598,NC_016856.1,1840436,1840485,1840436,1840485,0.56962208244933,0.476126171793711,NC_016856.1,1840436,1840485,8.505262108676808,10.150495198502743,3.90864235399171,3.5556625513571e-168,1.4031191452663e-166
210,Peak_0603,NC_016856.1,1853605,1853657,1853605,1853657,0.6921369534214784,0.713597257311181,NC_016856.1,1853605,1853657,4.208153469087226,3.7913460842332642,2.27393215983508,4.97695535888393e-51,4.67044774226974e-50
211,Peak_0604,NC_016856.1,1853700,1853749,1853700,1853749,0.5583795413483563,0.3796695766458471,NC_016856.1,1853700,1853749,3.026935387047886,2.32893763189331,2.25222863169188,2.28498177668362e-28,1.37366677902972e-27
212,Peak_0614,NC_016856.1,1881039,1881088,1881039,1881088,0.3766251268826162,0.3796695766458471,NC_016856.1,1881039,1881088,2.0676952996031335,2.4875391193699152,2.34665481010081,2.15325808544229e-30,1.37504738319323e-29
213,Peak_0618,NC_016856.1,1887869,1887920,1887869,1887920,1.6364510561387775,1.4591222945605105,NC_016856.1,1887869,1887920,4.024419687129325,3.809545532526305,1.07702127734949,2.05204915073039e-15,8.558546457924311e-15
214,Peak_0620,NC_016856.1,1892420,1892469,1892420,1892469,2.9605358232563863,2.5961189970648464,NC_016856.1,1892420,1892469,1.2470121136781784,1.8197433826263139,-1.10041691931133,1.7608810080293602e-09,5.44175877782566e-09
215,Peak_0624,NC_016856.1,1917443,1917492,1917443,1917492,1.1242541100973618,0.8024367809109525,NC_016856.1,1917443,1917492,2.6006064592946627,2.721267627230176,1.2340497382175,6.553522935815239e-12,2.27159274734677e-11
216,Peak_0629,NC_016856.1,1929866,1929917,1929866,1929917,2.0577156844517304,2.0309404910774673,NC_016856.1,1929866,1929917,0.7680190242613216,0.9383512153801635,-1.50034183550418,9.380831662068611e-15,3.78926507294583e-14
217,Peak_0632,NC_016856.1,1932484,1932533,1932484,1932533,0.910645829178863,0.9974022391885496,NC_016856.1,1932484,1932533,2.8457455927527664,2.704572733811586,1.30890957182307,4.3589811817428e-14,1.71134490783219e-13
218,Peak_0633,NC_016856.1,1932567,1932616,1932567,1932616,0.6558148975567943,0.6115758585970942,NC_016856.1,1932567,1932616,1.4708348007486207,1.4858455142545133,1.08328391750413,4.0701090971567e-07,1.07258525693907e-06
219,Peak_0634,NC_016856.1,1939606,1939671,1939622,1939671,3.7981051352789206,3.398555777975799,NC_016856.1,1939606,1939655,1.620049925462249,1.7446163622426587,-1.19401838161205,9.15352216826099e-18,4.15553705514857e-17
220,Peak_0637,NC_016856.1,1947316,1947368,1947316,1947368,3.0951940799690094,2.9220744059544566,NC_016856.1,1947316,1947368,11.720561094092584,11.798794867945842,1.70847230422029,2.19982793128279e-69,2.70842814899537e-68
221,Peak_0638,NC_016856.1,1947466,1947517,1947466,1947517,1.3322043801349783,1.0134984586541924,NC_016856.1,1947466,1947517,4.597873891911112,4.844137898201869,1.74775345272784,1.76869598702983e-32,1.18865638604319e-31
222,Peak_0639,NC_016856.1,1948454,1948505,1948454,1948505,0.419464352123581,0.48308778671260144,NC_016856.1,1948454,1948505,35.17527131116853,31.053811161982846,5.93342350778458,0.0,0.0
223,Peak_0640,NC_016856.1,1948556,1948605,1948556,1948605,0.7776090928173419,0.6813529699806553,NC_016856.1,1948556,1948605,4.114074152818606,4.349019735542704,2.35461414395452,1.67981635341978e-58,1.79530372771739e-57
224,Peak_0643,NC_016856.1,1955897,1955946,1955897,1955946,0.5021668358434883,0.5684782309778359,NC_016856.1,1955897,1955946,1.907821951695675,1.6194046616032336,1.57517536580235,8.02536762791526e-14,3.0877601948404e-13
225,Peak_0644,NC_016856.1,1955982,1956031,1955982,1956031,0.6145922468532244,0.6259417344701803,NC_016856.1,1955982,1956031,1.3749107920041455,1.5442776412195782,1.04347741107198,1.5205959646451e-06,3.79902141167014e-06
226,Peak_0651,NC_016856.1,1976449,1976498,1976449,1976498,1.97306596322087,1.6951733530241606,NC_016856.1,1976449,1976498,5.137263579426342,5.317323553820926,1.25130926194839,2.8916613382707497e-22,1.47849395335504e-21
227,Peak_0656,NC_016856.1,1986945,1986995,1986945,1986995,8.27979424463404,7.441523702258603,NC_016856.1,1986945,1986994,0.7567338467619715,0.7429227571272566,-3.65370765437323,5.90192256668408e-126,1.5138431383544699e-124
228,Peak_0657,NC_016856.1,1996377,1996426,1996377,1996426,0.743881469514421,0.45355122399314707,NC_016856.1,1996377,1996426,1.7053157110128936,1.8280908293356088,1.2991695722572,2.42285563166877e-08,6.99582517286725e-08
229,Peak_0662,NC_016856.1,2010430,2010480,2010430,2010480,1.6838703309668253,1.6210454335190363,NC_016856.1,2010430,2010480,5.086743601487585,5.137352602768526,1.36348393855233,2.45700951793635e-26,1.38510536560588e-25
230,Peak_0665,NC_016856.1,2034214,2034263,2034214,2034263,0.8731706921756177,0.7141892576905664,NC_016856.1,2034214,2034263,5.510301391210413,5.434187807751057,2.60286888160691,3.21304265397373e-79,4.66497419289204e-78
231,Peak_0666,NC_016856.1,2037032,2037083,2037032,2037083,4.212646283129526,3.801605113395492,NC_016856.1,2037032,2037083,13.844822944017425,13.770504588100348,1.51747352460649,1.1920616927921501e-60,1.3294079313095e-59
232,Peak_0670,NC_016856.1,2050694,2050743,2050694,2050743,0.8712969353254554,0.9584091475330302,NC_016856.1,2050694,2050743,2.259543317092084,2.754657414067356,1.17730665723898,7.74880106527237e-10,2.41894621489943e-09
233,Peak_0672,NC_016856.1,2055633,2055682,2055633,2055682,1.7313513295499372,1.69722562100603,NC_016856.1,2055633,2055682,0.9485818642509222,0.5258891426855862,-1.50282014089206,7.725017701354159e-11,2.52416183490107e-10
234,Peak_0673,NC_016856.1,2059560,2059609,2059560,2059609,2.1997905420905046,1.645918921459294,NC_016856.1,2059560,2059609,0.8846325250879385,0.918219138022452,-1.35072632739129,3.0852919769640094e-11,1.02333283460078e-10
235,Peak_0677,NC_016856.1,2080107,2080158,2080107,2080158,4.0236172832455095,3.888363736315306,NC_016856.1,2080107,2080158,1.7101223606885427,1.2671751455561182,-1.64987116651133,1.80074163941431e-26,1.0264227344661501e-25
236,Peak_0679,NC_016856.1,2087969,2088018,2087969,2088018,0.4066052364852125,0.4371330801381915,NC_016856.1,2087969,2088018,0.9592400874447528,1.1269053057548275,1.06275246986781,3.04073840435834e-05,6.81178515910841e-05
237,Peak_0680,NC_016856.1,2090955,2091006,2090955,2091006,1.7372665227435866,1.626724179746515,NC_016856.1,2090955,2091006,0.9933046047113093,1.034592365675565,-1.00914488182513,1.18629437752445e-07,3.24281891120804e-07
238,Peak_0684,NC_016856.1,2093809,2093858,2093809,2093858,0.549010757097545,0.5417987472135332,NC_016856.1,2093809,2093858,2.8457455927527664,2.4124120989862603,2.03287359909337,4.60687947167212e-29,2.84738454092505e-28
239,Peak_0685,NC_016856.1,2094308,2094361,2094308,2094361,1.988727742176,1.9353274289402793,NC_016856.1,2094308,2094361,48.01770867081671,39.44389068734217,4.19933701700188,0.0,0.0
240,Peak_0689,NC_016856.1,2126070,2126119,2126070,2126119,1.077410188843305,1.1636359457199745,NC_016856.1,2126070,2126119,0.564885829273021,0.5175416959762911,-1.15489415013843,2.90207872165506e-06,7.1232841349715e-06
241,Peak_0693,NC_016856.1,2185700,2185749,2185700,2185749,8.514351127137353,7.324544427292045,NC_016856.1,2185700,2185749,3.0908847262108696,2.8214369877417163,-1.61228052824768,1.45140356357907e-43,1.2478827286861399e-42
242,Peak_0696,NC_016856.1,2195654,2195705,2195654,2195705,2.221540817684545,1.7253135239735764,NC_016856.1,2195654,2195705,5.46829545274061,5.285243170389126,1.17671064092843,3.4241911914787804e-19,1.6264908159524198e-18
243,Peak_0697,NC_016856.1,2198913,2198964,2198913,2198964,11.795409592762674,11.503404684413537,NC_016856.1,2198913,2198964,6.195353462374661,5.638127388138931,-1.19438152767245,8.190749283872181e-35,5.97420054401862e-34
244,Peak_0701,NC_016856.1,2220787,2220838,2220787,2220838,1.7480681798798163,1.4748965896368402,NC_016856.1,2220787,2220838,0.6963372486635983,0.4731856556190568,-1.66077815680916,3.95258786035632e-13,1.46933157417594e-12
245,Peak_0702,NC_016856.1,2225924,2225973,2225924,2225973,0.5265256748955978,0.476126171793711,NC_016856.1,2225924,2225973,1.2896450064535008,1.6527944484404136,1.42197801636765,2.0251631223523197e-11,6.79025282200483e-11
246,Peak_0704,NC_016856.1,2230269,2230322,2230269,2230322,5.004733838977756,4.487303303376236,NC_016856.1,2230269,2230322,2.1185732329623628,1.7672962174528188,-1.53854458767661,5.6241289045011305e-31,3.6675993152657794e-30
247,Peak_0707,NC_016856.1,2259051,2259102,2259051,2259102,0.4986765044559311,0.49689029490439,NC_016856.1,2259051,2259102,1.3005122144158379,1.4115368709992202,1.20167383156166,4.74894225880467e-08,1.33612836129806e-07
248,Peak_0710,NC_016856.1,2263992,2264041,2263992,2264041,1.2104469252048262,1.1369564619556718,NC_016856.1,2263992,2264041,0.5968604988545128,0.475804462429816,-1.37208148729228,1.79299055771847e-08,5.23544431960156e-08
