,peak_num,id1,overlap_start,overlap_end,start_1,end_1,control_rppm_1,control_rppm_2,id2,start_2,end_2,sample_rppm_1,sample_rppm_2,LFC,p-value,q-value
128,Peak_0129,NC_016856.1,766417,767036,766417,767036,1.4398892186463963,1.4252677832047487,NC_016856.1,766417,767036,1.0541946990717468,1.0687118054935918,-0.625876723290518,3.17947560834467e-57,2.01784747475579e-56
129,Peak_0130,NC_016856.1,781479,782333,781479,782333,0.5647630083557049,0.5638196991979727,NC_016856.1,781479,782333,0.5992298386186212,0.5744138926326078,-0.0802924790227315,0.0937764848165645,0.106368380304301
130,Peak_0131,NC_016856.1,784030,794518,784030,794518,2.196437877454384,2.1813582395106983,NC_016856.1,784030,794518,1.6424853999009317,1.675703492149924,-0.536334227746001,3.88474916467823e-278,1.3126362966965398e-276
131,Peak_0132,NC_016856.1,808255,810119,808255,810119,1.3370765041698198,1.3432801485536916,NC_016856.1,808255,810119,1.1819182350609,1.144462884639917,-0.341102945331504,2.50822210368691e-45,1.29861176658629e-44
132,Peak_0133,NC_016856.1,825058,830275,825058,830275,1.7063396373619777,1.689399840344821,NC_016856.1,825058,830275,1.563375592724312,1.573912887822692,-0.250752897170971,3.20592589447182e-57,2.01784747475579e-56
133,Peak_0134,NC_016856.1,842560,843358,842560,843358,0.8965297151413738,0.8664447322280443,NC_016856.1,842560,843358,1.1588237309646214,1.1910806789364328,0.278329956155198,2.17948410633491e-12,4.2529750646413795e-12
134,Peak_0135,NC_016856.1,866879,868088,866879,868088,0.5493965635264975,0.5438064405282056,NC_016856.1,866879,868088,0.6441104608835613,0.643533492014906,0.099638716263178,0.0115545477440094,0.0139962634936869
135,Peak_0136,NC_016856.1,875122,875781,875122,875781,1.6647398962515552,1.619617171129521,NC_016856.1,875122,875781,1.4576530206989367,1.5215726291909824,-0.283990579706037,3.9534176978719103e-14,8.34899395405844e-14
136,Peak_0137,NC_016856.1,875815,877388,875815,877388,1.243631413788002,1.2505273793084224,NC_016856.1,875815,877388,1.4018426543976672,1.3656369462082174,0.0110621964701741,0.657441275631302,0.684079901062068
137,Peak_0138,NC_016856.1,898913,899556,898913,899556,0.9788814010573683,0.982714115810565,NC_016856.1,898913,899556,0.8430580033788466,0.8616366036701438,-0.339048643600531,1.1472597800726301e-14,2.4716133517001e-14
138,Peak_0139,NC_016856.1,907921,909934,907921,909934,0.962375130434143,0.9527781303536623,NC_016856.1,907921,909934,1.093090744219871,1.103581345769408,0.0613556703707451,0.0149300154767392,0.0179832456586615
139,Peak_0140,NC_016856.1,926723,929108,926723,929108,1.686561893363183,1.6636929934330944,NC_016856.1,926723,929108,1.733415787104436,1.7996585082359529,-0.0601949442703267,0.0094978977313289,0.0116145720828823
140,Peak_0141,NC_016856.1,929134,930882,929134,930882,0.9887565927063658,1.0082145072940605,NC_016856.1,929134,930882,1.3494402005394865,1.3752499520705022,0.314593304490966,7.35554558783083e-33,3.04661952734671e-32
141,Peak_0142,NC_016856.1,930891,932223,930891,932223,1.6073110640900057,1.5726361581294583,NC_016856.1,930891,932223,1.4123338755718022,1.4015950760013058,-0.32891778996261,9.38021261936266e-37,4.12472363125399e-36
142,Peak_0143,NC_016856.1,932261,935092,932261,935092,0.8993164950722262,0.9165007073686141,NC_016856.1,932261,935092,0.7962450275912566,0.7921369778851979,-0.332156794568416,5.45051353035087e-45,2.77716641784545e-44
143,Peak_0144,NC_016856.1,945141,945880,945141,945880,0.3726272992353869,0.3792741989550052,NC_016856.1,945141,945880,0.7779890956460221,0.7461316538356753,0.882419434222372,1.5093510844857199e-62,1.0200035749893001e-61
144,Peak_0145,NC_016856.1,955073,956289,955073,956289,0.8967348143624438,0.9002538645029635,NC_016856.1,955073,956289,1.0163590972916743,0.996585459626855,0.0255042871363308,0.420434762795791,0.449116668410811
145,Peak_0146,NC_016856.1,956317,957500,956317,957500,0.9326698969407172,0.9761429064258283,NC_016856.1,956317,957500,1.0546150953581162,1.016364939884821,-0.02101257667832,0.542586282254374,0.568255127581253
146,Peak_0147,NC_016856.1,975850,977079,975850,977079,0.5392249102330515,0.5258897991024649,NC_016856.1,975850,977079,0.08759654617835212,0.09105127046340791,-2.71208096744984,0.0,0.0
147,Peak_0148,NC_016856.1,1008807,1011353,1008807,1011353,0.4344625983473942,0.43372356837948894,NC_016856.1,1008807,1011353,0.5164600443831444,0.5213547284824953,0.120918267982206,0.0001161646200434,0.0001614235629175
148,Peak_0149,NC_016856.1,1011887,1013683,1011887,1013683,0.9062760544888163,0.8831774719269153,NC_016856.1,1011887,1013683,0.8407518044790339,0.8969048953616002,-0.178625530800657,2.94593029160189e-07,4.55731866797208e-07
149,Peak_0150,NC_016856.1,1016398,1017304,1016398,1017304,0.43009225162008874,0.4272055661788589,NC_016856.1,1016398,1017304,0.5346607351093003,0.5452241057746512,0.196537561158166,0.0001001571357428,0.000140394937002
150,Peak_0151,NC_016856.1,1049172,1049973,1049172,1049973,0.2149017859889806,0.221397784570389,NC_016856.1,1049172,1049973,0.06601335536821627,0.060936835607986344,-1.91821468462744,8.24980724094767e-80,7.15726520093027e-79
151,Peak_0152,NC_016856.1,1051592,1052930,1051592,1052930,1.0767969491237213,1.0608025191212938,NC_016856.1,1051592,1052930,1.0667191745183937,1.0966700070324173,-0.119654815481961,0.0001032143244587,0.0001443651335566
152,Peak_0153,NC_016856.1,1052968,1055275,1052968,1055275,1.0917269437755022,1.076965292371558,NC_016856.1,1052968,1055275,1.3073579612142887,1.3086288310110619,0.133778376746185,1.90462183089643e-09,3.28700864364384e-09
153,Peak_0154,NC_016856.1,1096997,1098453,1096997,1098453,0.33533196749513455,0.32829656888753966,NC_016856.1,1096997,1098453,0.43304571522751995,0.4317091113534116,0.250374938787841,2.68960193375189e-08,4.39370086887713e-08
154,Peak_0155,NC_016856.1,1098472,1099499,1098472,1099499,1.034110139497073,1.0210800539714664,NC_016856.1,1098472,1099499,0.9536715186488031,0.9914987119360228,-0.215802249801465,1.6846001526176401e-09,2.93093034683069e-09
155,Peak_0156,NC_016856.1,1100241,1101598,1100241,1101598,1.094569291040366,1.1062478536768015,NC_016856.1,1100241,1101598,1.0590158371807474,1.0508239600558127,-0.155316187818367,1.10183158063457e-07,1.72110918434889e-07
156,Peak_0157,NC_016856.1,1101599,1101868,1101599,1101868,1.7674378357921774,1.8081186018112618,NC_016856.1,1101599,1101868,0.909125377810328,0.8650755359122037,-1.29009919282787,4.04401143953376e-86,3.65669766786011e-85
157,Peak_0158,NC_016856.1,1101869,1102102,1101869,1102102,0.45505807240074936,0.47142625482238654,NC_016856.1,1101869,1102102,0.4865426399705219,0.4693510037241239,-0.0381984899891475,0.74232062495456,0.760079491580268
158,Peak_0159,NC_016856.1,1105548,1106911,1105548,1106911,0.7377721439288105,0.7439071245848905,NC_016856.1,1105548,1106911,0.8898453795638497,0.8667843029846641,0.108802274995099,0.0008780142255857,0.0011480348937393
159,Peak_0160,NC_016856.1,1133491,1137958,1133491,1137958,0.8874278583034702,0.8906946114419033,NC_016856.1,1133491,1137958,0.6340067097860481,0.6469198995383914,-0.60937439191313,4.31004028090488e-174,7.28169963247614e-173
160,Peak_0161,NC_016856.1,1137990,1141282,1137990,1141282,0.5128875434049671,0.5145846378917885,NC_016856.1,1137990,1141282,0.538113461887525,0.5277096103012026,-0.0826688583919332,0.0018675891326876,0.002388430723477
161,Peak_0162,NC_016856.1,1155608,1157203,1155608,1157203,1.3325031242705143,1.320110597242314,NC_016856.1,1155608,1157203,1.1634430600520225,1.1916434572112562,-0.308091706074998,6.004643290238911e-31,2.36501901370146e-30
162,Peak_0163,NC_016856.1,1171623,1172539,1171623,1172539,0.1945288789144475,0.19105328918960077,NC_016856.1,1171623,1172539,0.2152685789514984,0.2125051557061156,0.0132853924863649,0.860385488761132,0.871242087988402
163,Peak_0164,NC_016856.1,1174834,1176851,1174834,1176851,0.737386765718472,0.7582063538923055,NC_016856.1,1174834,1176851,0.9775706682870723,0.9691926742529295,0.243533424314782,9.40011071310758e-19,2.43341575718349e-18
164,Peak_0165,NC_016856.1,1177145,1178389,1177145,1178389,1.4439843370575491,1.4329818140986914,NC_016856.1,1177145,1178389,1.28812244089312,1.33624810399258,-0.269440370948014,4.66982240394341e-20,1.25440417712622e-19
165,Peak_0166,NC_016856.1,1178410,1180123,1178410,1180123,1.5703068774477766,1.547372448101297,NC_016856.1,1178410,1180123,1.5766009285318325,1.5548988659373386,-0.131768593166938,5.0518888171943e-09,8.535033212207211e-09
166,Peak_0167,NC_016856.1,1180145,1181722,1180145,1181722,0.6909415507073658,0.7049392226349354,NC_016856.1,1180145,1181722,0.869174497913599,0.8321530795260941,0.145893746189976,1.08356578240824e-05,1.56325670181144e-05
167,Peak_0168,NC_016856.1,1186429,1187966,1186429,1187966,0.539378267200889,0.5204200076345125,NC_016856.1,1186429,1187966,0.670719137054296,0.6502216028346138,0.185022043193906,7.29249907685412e-07,1.10159633113891e-06
168,Peak_0169,NC_016856.1,1187996,1188888,1187996,1188888,1.16504402117203,1.175972644570981,NC_016856.1,1187996,1188888,0.8980515026283292,0.8479983832126209,-0.556934961428654,1.90201448335503e-47,1.02612882211255e-46
169,Peak_0170,NC_016856.1,1188914,1191161,1188914,1191161,0.9815974603559804,0.9943050058583169,NC_016856.1,1188914,1191161,1.0892969812125037,1.0347995901988152,-0.0303432761655694,0.256432929684684,0.278091116313458
170,Peak_0171,NC_016856.1,1192943,1194953,1192943,1194953,0.2387959550793239,0.24815963258874493,NC_016856.1,1192943,1194953,0.44736532130900647,0.47258481747765524,0.781094108897839,4.41893360700838e-66,3.11753337988943e-65
171,Peak_0172,NC_016856.1,1203824,1204959,1203824,1204959,0.48738966931061617,0.46761704159309964,NC_016856.1,1203824,1204959,0.6224888231216383,0.6358499738961523,0.261712584574763,3.57844088703962e-09,6.10999747201977e-09
172,Peak_0173,NC_016856.1,1205535,1206614,1205535,1206614,0.3320102851828847,0.3301864397820751,NC_016856.1,1205535,1206614,0.5093579154079211,0.5104767317176808,0.486452837623568,7.47668795895806e-23,2.26416682530711e-22
173,Peak_0174,NC_016856.1,1267736,1269767,1267736,1269767,0.6544833084225932,0.6413654078896731,NC_016856.1,1267736,1269767,0.7801567281169993,0.7534418722795883,0.106403363249558,0.0004074974920163,0.0005461657408653
174,Peak_0175,NC_016856.1,1291526,1293338,1291526,1293338,0.27375346123130495,0.2745150107869909,NC_016856.1,1291526,1293338,0.44208716354551303,0.44945900046334114,0.564865550244604,9.29209833182284e-41,4.41890898446686e-40
175,Peak_0176,NC_016856.1,1328510,1331003,1328510,1331003,0.6886579277538666,0.6761871866007497,NC_016856.1,1328510,1331003,0.508921102212791,0.5112115695010556,-0.556461964236442,6.46701162801151e-83,5.687426664634779e-82
176,Peak_0177,NC_016856.1,1331409,1332508,1331409,1332508,0.5478342153052768,0.5451243612542476,NC_016856.1,1331409,1332508,0.5586811586493743,0.5302915109718226,-0.142066007215547,0.0013855387577721,0.0017897703873033
177,Peak_0178,NC_016856.1,1335523,1339543,1335523,1339543,1.3997704699533406,1.4178627007918856,NC_016856.1,1335523,1339543,1.3503915788059535,1.3532734635381152,-0.196223638136405,4.56410519922806e-29,1.65545510616069e-28
178,Peak_0179,NC_016856.1,1339900,1340970,1339900,1340970,1.0056051867490465,1.02418327617496,NC_016856.1,1339900,1340970,0.7347105574767041,0.70939775869252,-0.631662718934829,2.0853877016981202e-68,1.5567661680118502e-67
179,Peak_0180,NC_016856.1,1340981,1341899,1340981,1341899,1.7385779277383586,1.744172947086973,NC_016856.1,1340981,1341899,0.8518892601430794,0.8723564522753349,-1.16075943232636,6.688934775667739e-278,2.14714806298934e-276
180,Peak_0181,NC_016856.1,1341901,1342830,1341901,1342830,1.0667761687410122,1.1222819465930374,NC_016856.1,1341901,1342830,0.5504216373923573,0.5661560999639282,-1.10447772767944,4.3922172192555805e-151,6.40864421536836e-150
181,Peak_0182,NC_016856.1,1343031,1345494,1343031,1345494,0.6818773837181396,0.6772274894177297,NC_016856.1,1343031,1345494,0.5546006317323652,0.5671209149912639,-0.413414339753812,2.14226061247066e-45,1.1181555391919999e-44
182,Peak_0183,NC_016856.1,1347106,1349278,1347106,1349278,0.6107100884413856,0.6020751748995548,NC_016856.1,1347106,1349278,0.6659290977437543,0.6300423779923926,-0.0410429393065564,0.204354085226736,0.223121297135314
183,Peak_0184,NC_016856.1,1355971,1356778,1355971,1356778,0.3699288493518511,0.36138700398409684,NC_016856.1,1355971,1356778,0.5594235876561505,0.5636263474837813,0.482476105125509,1.0794600720568699e-18,2.77205346504204e-18
184,Peak_0185,NC_016856.1,1357201,1360207,1357201,1360207,1.0739272865625658,1.0674568626969192,NC_016856.1,1357201,1360207,0.9506137288197741,0.9546702662388981,-0.304777762154339,1.88625848245409e-46,1.00080821961614e-45
185,Peak_0186,NC_016856.1,1360209,1361505,1360209,1361505,0.2616910759385948,0.26081572496195443,NC_016856.1,1360209,1361505,0.2999721466357322,0.2908076828126232,0.0484825664903177,0.382990717394364,0.410484207958567
186,Peak_0187,NC_016856.1,1368053,1369368,1368053,1369368,0.9667641731487804,0.9605578599811013,NC_016856.1,1368053,1369368,0.5563202505081529,0.5343083755768646,-0.957532115019202,1.1984100605721e-164,1.83185537830307e-163
187,Peak_0188,NC_016856.1,1369382,1370663,1369382,1370663,0.9147416293637769,0.9249111926891731,NC_016856.1,1369382,1370663,0.6654461038906333,0.6409611451988181,-0.62734532360411,2.74795449955213e-73,2.23314783381325e-72
188,Peak_0189,NC_016856.1,1397957,1399210,1397957,1399210,0.6572659289991131,0.6512505856751402,NC_016856.1,1397957,1399210,0.7411388686968021,0.748338729200882,0.0503747698063429,0.165348453962354,0.182708618664081
189,Peak_0190,NC_016856.1,1401563,1403060,1401563,1403060,0.7590420848119247,0.7645883669912767,NC_016856.1,1401563,1403060,0.8534757755636909,0.8637512137855927,0.0359632487837908,0.254271267076837,0.276213457636767
190,Peak_0191,NC_016856.1,1403889,1406231,1403889,1406231,0.7561674447278326,0.7619725354015744,NC_016856.1,1403889,1406231,1.0460946446544026,1.0539700907370642,0.331500450972716,2.06840493861381e-40,9.764088019044608e-40
191,Peak_0192,NC_016856.1,1416742,1417716,1416742,1417716,0.6854164963775311,0.6863442322971238,NC_016856.1,1416742,1417716,0.5688949973887844,0.5621934814033396,-0.419153527978004,8.4278273335744e-23,2.52834820007232e-22
192,Peak_0193,NC_016856.1,1417732,1418800,1417732,1418800,1.2234798941674874,1.2112287235765133,NC_016856.1,1417732,1418800,0.7175201637465781,0.7496513017806136,-0.873231847904309,2.50323558421725e-130,3.03222121710844e-129
193,Peak_0194,NC_016856.1,1419317,1421565,1419317,1421565,1.8388416638121934,1.8283447948344436,NC_016856.1,1419317,1421565,1.2548896124005806,1.2660876589960601,-0.677231112488086,9.996327725059791e-239,2.79027930412539e-237
194,Peak_0195,NC_016856.1,1432066,1433409,1432066,1433409,0.4937130123532167,0.4996622118290038,NC_016856.1,1432066,1433409,0.5773825417759525,0.5547059076191543,0.0517177057739587,0.202150556704395,0.221847277614054
195,Peak_0196,NC_016856.1,1437230,1437937,1437230,1437937,0.2877573208788185,0.2993195455288255,NC_016856.1,1437230,1437937,0.4884029121581731,0.4827179228852266,0.589104680567426,2.66585553225519e-20,7.282890432799281e-20
196,Peak_0197,NC_016856.1,1445073,1445846,1445073,1445846,0.7577951185461612,0.7700790047541888,NC_016856.1,1445073,1445846,1.081516993957303,1.1007829783656637,0.385541708541737,5.25528548418097e-21,1.4862965994908302e-20
197,Peak_0198,NC_016856.1,1445857,1446902,1445857,1446902,0.9510319120306195,0.9363624031479464,NC_016856.1,1445857,1446902,1.1637933454054052,1.1885867942175619,0.182311563590464,5.39058005986813e-08,8.60883681202821e-08
198,Peak_0199,NC_016856.1,1446997,1448613,1446997,1448613,0.6901113608633392,0.6704573934969427,NC_016856.1,1446997,1448613,0.9244225580888247,0.8721159148486746,0.264340196583201,1.25828035029569e-14,2.7017257019726902e-14
199,Peak_0200,NC_016856.1,1448660,1449973,1448660,1449973,1.0446461972319192,1.0634607986906606,NC_016856.1,1448660,1449973,1.0493514826500316,1.0803762864336461,-0.121866118389425,0.0001048283511248,0.000146303916135
200,Peak_0201,NC_016856.1,1450828,1452119,1450828,1452119,1.0747989713678365,1.0784594660353688,NC_016856.1,1450828,1452119,1.1786267165651585,1.1597802487450641,-0.0191471649621271,0.506090920484841,0.534392057485638
201,Peak_0202,NC_016856.1,1452133,1452825,1452133,1452825,1.3562782322205744,1.3408608818484897,NC_016856.1,1452133,1452825,1.368893093883545,1.3830001206760898,-0.101066674468395,0.0048253478688553,0.0060152880229226
202,Peak_0203,NC_016856.1,1452838,1454163,1452838,1454163,0.9257375778906355,0.9258352722790105,NC_016856.1,1452838,1454163,1.1062083287657805,1.0618805462269532,0.100509460840407,0.0019208379530606,0.0024467816783034
203,Peak_0204,NC_016856.1,1454178,1454864,1454178,1454864,0.8975030295401388,0.9056448865581449,NC_016856.1,1454178,1454864,1.1207218169079614,1.0956582392020935,0.158309998255002,0.0001562338050421,0.0002157034469613
204,Peak_0205,NC_016856.1,1460765,1462090,1460765,1462090,0.37700594784197816,0.36115505170914947,NC_016856.1,1460765,1462090,0.7022261261658148,0.6824265690574217,0.771152242006503,1.41209289769907e-74,1.1773553770426e-73
205,Peak_0206,NC_016856.1,1469538,1470019,1469538,1470019,0.24850191172992533,0.23807056644497018,NC_016856.1,1469538,1470019,0.4238996897848562,0.4848116452765864,0.765415078232034,5.47958606010307e-17,1.29811595962589e-16
206,Peak_0207,NC_016856.1,1473499,1474884,1473499,1474884,1.292441602056677,1.3133799471799503,NC_016856.1,1473499,1474884,1.509554229348298,1.554539883438324,0.0925927606649168,0.0008825321064442,0.0011515967730431
207,Peak_0208,NC_016856.1,1474898,1476463,1474898,1476463,1.0072492904225665,1.003433668365913,NC_016856.1,1474898,1476463,1.1861294264199231,1.2079862007186732,0.110266110210804,7.35427104545769e-05,0.0001037679562897
208,Peak_0209,NC_016856.1,1485818,1489001,1485818,1489001,1.0069319560524912,1.0179337238185646,NC_016856.1,1485818,1489001,0.7847071778620229,0.7711918474432473,-0.515614975004299,4.1573756143991196e-123,4.76613418650757e-122
209,Peak_0210,NC_016856.1,1489016,1490130,1489016,1490130,1.5688211501699052,1.5733405072249276,NC_016856.1,1489016,1490130,0.6691932860463294,0.6452899851972462,-1.42186489367255,0.0,0.0
210,Peak_0211,NC_016856.1,1490134,1490977,1490134,1490977,1.3791096755409147,1.3849494655356134,NC_016856.1,1490134,1490977,1.0026405697668501,0.9956855301779283,-0.590211702009763,1.11250022669075e-66,8.025001635229901e-66
211,Peak_0212,NC_016856.1,1491212,1492236,1491212,1492236,1.217857810211723,1.2258594975610762,NC_016856.1,1491212,1492236,0.9020897311550404,0.8718463672929202,-0.597276159413015,1.47813783500706e-71,1.1572737683835799e-70
212,Peak_0213,NC_016856.1,1492249,1493438,1492249,1493438,0.9559589250440714,0.9549720697214956,NC_016856.1,1492249,1493438,0.29580332681301075,0.3009357026380182,-1.84144443503916,0.0,0.0
213,Peak_0214,NC_016856.1,1493457,1494490,1493457,1494490,0.8985344590991915,0.8903232200754398,NC_016856.1,1493457,1494490,0.20387752493074457,0.2049126658288535,-2.26810015953873,0.0,0.0
214,Peak_0215,NC_016856.1,1495758,1496717,1495758,1496717,0.44248894412943846,0.42572868772957034,NC_016856.1,1495758,1496717,0.18159813176060885,0.1738052343867777,-1.42520764602398,2.22093441293573e-114,2.41667778492329e-113
215,Peak_0216,NC_016856.1,1496855,1498683,1496855,1498683,0.6640042253064945,0.6663179719114323,NC_016856.1,1496855,1498683,0.2880545846630187,0.28761673084213746,-1.34508405387725,1.5979388684339898e-300,6.41172970959137e-299
216,Peak_0217,NC_016856.1,1498845,1505500,1498845,1505500,0.8985843686274255,0.9011537600170836,NC_016856.1,1498845,1505500,0.33638574871558935,0.3371323463969702,-1.55460076970159,0.0,0.0
217,Peak_0218,NC_016856.1,1506909,1508410,1506909,1508410,0.30100880922773926,0.30452539590557304,NC_016856.1,1506909,1508410,0.23238237376439108,0.20573385225019622,-0.604069122658492,2.0955303941281902e-23,6.594757416815181e-23
218,Peak_0219,NC_016856.1,1508468,1509813,1508468,1509813,1.4563514700799192,1.463538460676207,NC_016856.1,1508468,1509813,0.5651319916118255,0.5554810376878866,-1.52470152458443,0.0,0.0
219,Peak_0220,NC_016856.1,1509821,1511720,1509821,1511720,1.351106257331904,1.3509923505072818,NC_016856.1,1509821,1511720,0.861491826648635,0.8482576050918558,-0.796251392595936,2.71952136117634e-233,6.71512582259696e-232
220,Peak_0221,NC_016856.1,1520804,1521391,1520804,1521391,0.22563607045695203,0.2019502563700288,NC_016856.1,1520804,1521391,0.2412357727950832,0.2287938278843956,0.0004556311774466,0.996178770034568,0.996178770034568
221,Peak_0222,NC_016856.1,1559422,1560321,1559422,1560321,0.45790958570258933,0.4517811509179052,NC_016856.1,1559422,1560321,0.6845301746445733,0.7034297079291196,0.473131537511793,3.27114505555348e-23,1.0244268905684599e-22
222,Peak_0223,NC_016856.1,1560386,1561470,1560386,1561470,0.7755194592430085,0.783133408802213,NC_016856.1,1560386,1561470,0.7354764026179382,0.7560019962206541,-0.20010579432855,1.71520159165529e-07,2.6598053667698e-07
223,Peak_0224,NC_016856.1,1569366,1570730,1569366,1570730,0.5728047935835645,0.5816801710549774,NC_016856.1,1569366,1570730,0.7613682943296936,0.7558543363763436,0.257430640963697,4.43215918609781e-13,9.03316253166602e-13
224,Peak_0225,NC_016856.1,1594120,1594922,1594120,1594922,0.737939836838707,0.7353521481865198,NC_016856.1,1594120,1594922,1.0395377747292773,1.0396351180283334,0.367786301112433,3.9338466802998103e-20,1.0656242906128601e-19
225,Peak_0226,NC_016856.1,1594933,1595779,1594933,1595779,0.8027399262790231,0.7835396058925845,NC_016856.1,1594933,1595779,1.0710571144437915,1.0570188259585296,0.293040904934065,3.3823168607598604e-14,7.190223260290831e-14
226,Peak_0227,NC_016856.1,1601562,1602599,1601562,1602599,1.4116830522849875,1.399516153605672,NC_016856.1,1601562,1602599,1.2555337843482184,1.2073775093515138,-0.329319622095705,3.33499871479863e-27,1.1328408332808001e-26
227,Peak_0228,NC_016856.1,1602617,1603759,1602617,1603759,1.0146661001992512,0.9728075824826459,NC_016856.1,1602617,1603759,1.0690638119103142,1.0005200322997092,-0.0788009226960129,0.0342991027980092,0.0403297142789779
228,Peak_0229,NC_016856.1,1603998,1604508,1603998,1604508,0.8959514693897348,0.9199827320427331,NC_016856.1,1603998,1604508,0.6476060191975127,0.7353494990158227,-0.526717276739992,5.27486269048871e-16,1.20087299549424e-15
229,Peak_0230,NC_016856.1,1604521,1604966,1604521,1604966,0.5560420247617518,0.57237488291088,NC_016856.1,1604521,1604966,0.7806829424057123,0.7174671273828485,0.31228855872335,2.33088661537921e-06,3.48006792342664e-06
230,Peak_0231,NC_016856.1,1614609,1616266,1614609,1616266,0.5389482383294312,0.5416555022193482,NC_016856.1,1614609,1616266,0.6345353603476677,0.5935102735432948,0.0486843177743163,0.204341254002344,0.223121297135314
231,Peak_0232,NC_016856.1,1616292,1617822,1616292,1617822,0.5903025473309851,0.58904421024707,NC_016856.1,1616292,1617822,0.6811186816019119,0.6758285127887552,0.0668431805907444,0.0507496219007873,0.0591311384034582
232,Peak_0233,NC_016856.1,1624872,1627086,1624872,1627086,0.5725776384732761,0.5817857402666292,NC_016856.1,1624872,1627086,0.46254988072484593,0.48925894113049534,-0.414803275341849,5.8259988439415795e-30,2.16201806809855e-29
233,Peak_0234,NC_016856.1,1627773,1632133,1627773,1632133,1.0692118690626113,1.0695057706780886,NC_016856.1,1627773,1632133,0.8922115840953909,0.8865400418745913,-0.402514341043456,8.171887221648759e-107,8.60057638737459e-106
234,Peak_0235,NC_016856.1,1634373,1636273,1634373,1636273,0.8804980661600268,0.8727618657323931,NC_016856.1,1634373,1636273,0.7908840193753671,0.8178999149357318,-0.260489988634838,3.42385264447636e-18,8.586380459975879e-18
235,Peak_0236,NC_016856.1,1637134,1638853,1637134,1638853,0.5848462235208468,0.576448905704335,NC_016856.1,1637134,1638853,0.623067808722171,0.6107410636526042,-0.0492072701698429,0.14292718964181,0.158478852763458
236,Peak_0237,NC_016856.1,1640279,1642102,1640279,1642102,1.307454078766633,1.2798796629534845,NC_016856.1,1640279,1642102,1.2507994738853623,1.3003201824090054,-0.156695040916,1.24636465132591e-08,2.06228377874029e-08
237,Peak_0238,NC_016856.1,1653152,1654231,1653152,1654231,0.42445109557980876,0.44339602935287303,NC_016856.1,1653152,1654231,0.6237963829184835,0.628327868502086,0.391956884891851,1.20562509047567e-17,2.9318610154749203e-17
238,Peak_0239,NC_016856.1,1654597,1655280,1654597,1655280,1.2889473660883803,1.275709502178352,NC_016856.1,1654597,1655280,1.106876388036865,1.0858627743081528,-0.362652525029692,1.83325019779836e-22,5.398837738470409e-22
239,Peak_0240,NC_016856.1,1657445,1657817,1657445,1657817,0.2928446375061513,0.29784265580503655,NC_016856.1,1657445,1657817,0.2110588290035126,0.19589583449095938,-0.674573544012724,3.7760337029827403e-10,6.79051439023786e-10
240,Peak_0241,NC_016856.1,1663426,1663894,1663426,1663894,0.17333700642656724,0.19615509419913682,NC_016856.1,1663426,1663894,0.27604142372614043,0.29971961543490305,0.503263759399515,2.96480216589033e-06,4.38572117627094e-06
241,Peak_0242,NC_016856.1,1663913,1664540,1663913,1664540,0.649688037652178,0.6748512113794038,NC_016856.1,1663913,1664540,0.7931760201585478,0.8020324341198726,0.128325614921183,0.0111728226653133,0.0135594558622517
242,Peak_0243,NC_016856.1,1664557,1665446,1664557,1665446,0.8034497671199672,0.8059269597705526,NC_016856.1,1664557,1665446,0.6511131685598825,0.6725018029941684,-0.42462830633249,3.46364483006405e-23,1.07944659267045e-22
243,Peak_0244,NC_016856.1,1668939,1669673,1668939,1669673,0.3163378852541034,0.3204077654042217,NC_016856.1,1668939,1669673,0.5626690124379636,0.5605122091166519,0.682062868864181,2.2932147277100304e-31,9.144371771365471e-31
244,Peak_0245,NC_016856.1,1685550,1686508,1685550,1686508,0.7802057722284622,0.7726948893941404,NC_016856.1,1685550,1686508,0.9817998836121815,0.9494729732727473,0.171549665020044,5.24362272374343e-06,7.70344574060248e-06
245,Peak_0246,NC_016856.1,1686520,1687394,1686520,1687394,0.6927288613142781,0.6690668355040676,NC_016856.1,1686520,1687394,1.0141712842808013,1.0143139905285614,0.435599221472754,4.38101597564087e-27,1.48032224019023e-26
246,Peak_0247,NC_016856.1,1700534,1701621,1700534,1701621,1.0520868262708314,1.070553631189597,NC_016856.1,1700534,1701621,0.35267346638645264,0.3471718851359843,-1.75046513873261,0.0,0.0
247,Peak_0248,NC_016856.1,1701622,1702231,1701622,1702231,2.03457421450897,2.064003564841561,NC_016856.1,1701622,1702231,0.5003974192316365,0.5367858034167322,-2.1623296917989,0.0,0.0
248,Peak_0249,NC_016856.1,1702244,1703602,1702244,1703602,1.7326060472277764,1.7445447985679647,NC_016856.1,1702244,1703602,0.7487296258421663,0.7313904032506222,-1.36384202220601,0.0,0.0
249,Peak_0250,NC_016856.1,1717589,1718588,1717589,1718588,0.7576220965680752,0.779120720351366,NC_016856.1,1717589,1718588,0.9668679073650985,0.9782623496684513,0.203235884569506,5.28118688901055e-08,8.45516703926378e-08
250,Peak_0251,NC_016856.1,1718631,1719863,1718631,1719863,0.8024277064632734,0.8256780632615832,NC_016856.1,1718631,1719863,1.0895674305450185,1.0169099096962404,0.234595663384013,1.9109981295137101e-10,3.5053165689937203e-10
251,Peak_0252,NC_016856.1,1729102,1729598,1729102,1729598,1.0615618109597984,1.0477984809463103,NC_016856.1,1729102,1729598,0.7458399052987649,0.8144796608533513,-0.5723645684557,4.0349244124367097e-22,1.17746430581108e-21
